,station_id,name,address,town,zip_code,longitude,latitude,road_side,restriction,sender,schedule,region_id,province_id,municipality_id,region_name,province_name,municipality_name,date,gasoline_95E5,gasoline_95E5_premium,gasoline_95E10,gasoline_98E5,gasoline_98E10,diesel_A,diesel_B,diesel_premium,bioetanol,biodiesel,lpg,cng,lng,hydrogen
99,12188,CEPSA,"RONDA DE PEGUERA, SN",CALVIA                   ,07184,2.451583,39.544306,D,P,OM,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-14,1.289,,,1.434,,1.189,,1.259,,,,,,
100,2613,CEPSA,CARRETERA VIEJA DE BUÑOLA KM. 15,PALMA                    ,07009,2.668944,39.593333,D,P,dm,L-S: 06:00-22:00; D: 08:00-16:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-29,1.289,,,1.434,,1.189,,1.259,,,,,,
101,2611,BP ES FORTI,"CALLE PASCUAL RIBOT, S/N",PALMA                    ,07013,2.636444,39.579306,N,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-08,1.289,,,1.431,,1.169,,1.259,,,,,,
102,2676,BP MUNAR CAPO,"CR STA. MARGARITA-PETRA KM  10,7",CA'N PICAFORT            ,07450,3.10075,39.701556,N,P,dm,L-S: 07:00-21:00,4,7,851,Baleares,BALEARS (ILLES),Santa Margalida,2021-01-08,1.289,,,,,1.178,,1.259,,,,,,
103,2639,BP,CARRETERA MURO KM. 0,POBLA (SA)               ,07420,3.029667,39.765472,I,P,dm,L-S: 06:00-21:00,4,7,838,Baleares,BALEARS (ILLES),Pobla (Sa),2021-01-04,1.289,,,1.409,,1.179,0.769,1.259,,,,,,
104,2613,CEPSA,CARRETERA VIEJA DE BUÑOLA KM. 15,PALMA                    ,07009,2.668944,39.593333,D,P,dm,L-S: 06:00-22:00; D: 08:00-16:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-25,1.289,,,1.434,,1.189,,1.259,,,,,,
105,12188,CEPSA,"RONDA DE PEGUERA, SN",CALVIA                   ,07184,2.451583,39.544306,D,P,OM,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-22,1.289,,,1.434,,1.189,,1.259,,,,,,
106,2733,REPSOL,"CL POLLENTIA ESQ. CL. L,ESTEL, S.N.",ALCUDIA                  ,07400,3.127083,39.850056,I,P,dm,L-D: 07:00-19:00,4,7,796,Baleares,BALEARS (ILLES),Alcúdia,2021-01-02,1.289,,,1.413,,1.189,,1.259,,,,,,
107,2721,REPSOL,"CARRETERA PALMA-ANDRATX KM, 18 KM. 18",COSTA DE LA CALMA        ,07183,2.486528,39.526472,I,P,dm,L-D: 24H,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-05,1.289,,,1.439,,1.169,,1.259,,,0.679,,,
108,14218,AUTONETOIL,"CALLE POIMA, 12",PALMA                    ,07011,2.632778,39.595056,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-30,1.189,,,,,1.099,,1.129,,,,,,
109,14128,AUTONETOIL,"CARRER DE SON PENDOLA, 1",PALMA                    ,07007,2.68,39.566222,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-30,1.189,,,,,1.099,,1.129,,,,,,
110,2719,REPSOL,"CTRA. MA-11, 30",SOLLER                   ,07100,2.708389,39.765778,D,P,dm,L-S: 06:00-22:00; D: 07:00-21:00,4,7,857,Baleares,BALEARS (ILLES),Sóller,2021-01-24,1.309,,,1.459,,1.189,,,,,,,,
111,2719,REPSOL,"CTRA. MA-11, 30",SOLLER                   ,07100,2.708389,39.765778,D,P,dm,L-S: 06:00-22:00; D: 07:00-21:00,4,7,857,Baleares,BALEARS (ILLES),Sóller,2021-01-22,1.309,,,1.459,,1.189,,,,,,,,
112,12410,REPSOL,"CAMINO SON FANGOS, 151",PLATJA DE PALMA          ,07610,2.735,39.535472,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-15,1.309,,,1.449,,1.189,,1.249,,,0.649,,,
113,2679,CEPSA,"AVENIDA FRANCESC DE BORJA MOLL, 61",SALINES (SES)            ,07640,3.046389,39.341333,I,P,dm,L-S: 08:00-20:00,4,7,842,Baleares,BALEARS (ILLES),Salines (Ses),2021-01-12,1.309,1.369,,,,1.179,,1.249,,,,,,
114,2728,PETRONOR,"CL ABEVRADERO-ESQUINA CR C-715, S.N (C-715 km 2)",ARTA                     ,07570,3.360278,39.696194,D,P,dm,L-D: 06:30-22:00,4,7,800,Baleares,BALEARS (ILLES),Artà,2021-01-10,1.309,,,1.433,,1.179,,1.249,,,,,,
115,2573,REPSOL,CARRETERA C-711 PALMA-SOLLER KM. 7,PALMA                    ,07120,2.663583,39.629778,D,P,dm,L-S: 07:00-22:00; D: 08:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-21,1.309,,,1.459,,1.189,,1.269,,,,,,
116,2677,BP PLAYA DE PALMA,"CALLE MANUELA DE LOS HERREROS, 15",CAN PASTILLA             ,07610,2.72725,39.532722,N,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-15,1.309,,,1.449,,1.189,,1.269,,,,,,
117,2609,REPSOL,"CAMINO VILETA (LA), S/N",PALMA                    ,07011,2.63075,39.583,D,P,dm,L-S: 06:00-23:59; D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-13,1.309,,,1.459,,1.189,,1.269,,,,,,
118,11945,REPSOL,"CARRETERA C-717 KM. 53,7",SANTANYI                 ,07650,3.1475,39.370778,D,P,dm,L-D: 06:00-22:00,4,7,853,Baleares,BALEARS (ILLES),Santanyí,2021-01-07,1.309,,,1.439,,1.189,,1.269,,,,,,
119,2677,BP PLAYA DE PALMA,"CALLE MANUELA DE LOS HERREROS, 15",CAN PASTILLA             ,07610,2.72725,39.532722,N,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-16,1.309,,,1.449,,1.189,,1.269,,,,,,
120,2648,BP,"CALLE LLUC  ESQUINA SELVA, INCA, S/N",INCA                     ,07300,2.911306,39.729278,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-14,1.309,,,1.449,,1.189,,1.269,,,,,,
121,2733,REPSOL,"CL POLLENTIA ESQ. CL. L,ESTEL, S.N.",ALCUDIA                  ,07400,3.127083,39.850056,I,P,dm,L-D: 07:00-19:00,4,7,796,Baleares,BALEARS (ILLES),Alcúdia,2021-01-08,1.309,,,1.433,,1.219,,1.289,,,,,,
122,2580, BP SAN LUIS,"AVENIDA DE SA PAU, 6",SANT LLUIS               ,07710,4.259056,39.852722,N,P,dm,L-D: 24H,4,7,848,Baleares,BALEARS (ILLES),Sant Lluís,2021-01-11,1.309,,,,,1.219,,1.319,,,,,,
123,9182,REPSOL,"VÍA CORNELI ATIC, 5",PORT D'ALCUDIA           ,07410,3.123333,39.843333,D,P,dm,L-D: 24H,4,7,796,Baleares,BALEARS (ILLES),Alcúdia,2021-01-09,1.309,1.389,,1.469,,1.219,,1.319,,,0.639,,,
124,2593,LAS GAVIOTAS,"CALLE CRUCERO, 12",PLATJA DE MURO           ,07408,3.109972,39.81425,D,P,dm,L-D: 08:00-16:00,4,7,835,Baleares,BALEARS (ILLES),Muro,2021-01-11,1.309,,,1.469,,1.219,,1.319,,,,,,
125,2678,REPSOL,"RONDA RONDA DEL OESTE, 123",PORTO CRISTO             ,07680,3.339444,39.547667,I,P,dm,L-D: 06:00-22:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-11,1.309,,,1.439,,1.179,0.839,1.259,,,,,,
126,2742,CEPSA,"CARRETERA C-711 KM. 16,5",BUNYOLA                  ,07110,2.68975,39.712917,I,P,dm,L-D: 07:00-21:00,4,7,804,Baleares,BALEARS (ILLES),Bunyola,2021-01-29,1.309,1.369,,,,1.189,,1.259,,,,,,
127,2663,REPSOL,"AE VIAL SALIDA AEROPUERTO, S.N.",PALMA,07611,2.722944,39.545917,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-18,1.309,,,1.449,,1.189,0.955,1.259,,,0.639,,,
128,2599,CEPSA,"CARRETERA C-715 KM. 42,5",VILAFRANCA DE BONANY     ,07250,3.134056,39.575611,D,P,dm,L-D: 07:00-23:00,4,7,860,Baleares,BALEARS (ILLES),Vilafranca de Bonany,2021-01-30,1.309,1.369,,,,1.189,0.859,1.259,,,,,,
129,2604,CEPSA,"CARRETERA C-711 KM. 16,5",BUNYOLA                  ,07110,2.69025,39.712667,D,P,dm,L-D: 07:00-21:30,4,7,804,Baleares,BALEARS (ILLES),Bunyola,2021-01-23,1.309,1.369,,,,1.189,,1.259,,,,,,
130,2599,CEPSA,"CARRETERA C-715 KM. 42,5",VILAFRANCA DE BONANY     ,07250,3.134056,39.575611,D,P,dm,L-D: 07:00-23:00,4,7,860,Baleares,BALEARS (ILLES),Vilafranca de Bonany,2021-01-29,1.309,1.369,,,,1.189,0.859,1.259,,,,,,
131,2604,CEPSA,"CARRETERA C-711 KM. 16,5",BUNYOLA                  ,07110,2.69025,39.712667,D,P,dm,L-D: 07:00-21:30,4,7,804,Baleares,BALEARS (ILLES),Bunyola,2021-01-29,1.309,1.369,,,,1.189,,1.259,,,,,,
132,11945,REPSOL,"CARRETERA C-717 KM. 53,7",SANTANYI                 ,07650,3.1475,39.370778,D,P,dm,L-D: 06:00-22:00,4,7,853,Baleares,BALEARS (ILLES),Santanyí,2021-01-06,1.309,,,1.439,,1.179,,1.259,,,,,,
133,2624,REPSOL,"CALLE GABRIEL ROCA, 129",COLONIA DE SANT JORDI    ,07638,3.000056,39.320111,D,P,dm,L-D: 06:00-22:00,4,7,842,Baleares,BALEARS (ILLES),Salines (Ses),2021-01-03,1.309,,,1.459,,1.179,,1.259,,,,,,
134,2693,REPSOL,"CL CAMINO CA,N PASTILLA, 37 (CAMNIO CAN PASTILLA 37)",PALMA                    ,07007,2.703083,39.54775,I,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-15,1.309,,,1.469,,1.189,,1.279,,,,,,
135,2609,REPSOL,"CAMINO VILETA (LA), S/N",PALMA                    ,07011,2.63075,39.583,D,P,dm,L-S: 06:00-23:59; D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-22,1.309,,,1.459,,1.199,,1.279,,,,,,
136,2676,BP MUNAR CAPO,"CR STA. MARGARITA-PETRA KM  10,7",CA'N PICAFORT            ,07450,3.10075,39.701556,N,P,dm,L-S: 07:00-21:00,4,7,851,Baleares,BALEARS (ILLES),Santa Margalida,2021-01-15,1.309,,,,,1.199,,1.279,,,,,,
137,2607,REPSOL,"CR PM-402, 1,6",MANACOR                  ,07500,3.220667,39.566944,D,P,dm,L-V: 06:00-22:00; S-D: 07:00-22:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-12,1.309,,,1.459,,1.189,0.842,1.279,,,,,,
138,2732,BP LLUCMAJOR,"CALLE LLUCMAJOR, 109",PALMA                    ,07007,2.678639,39.559083,I,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-20,1.309,,,1.451,,1.189,,1.279,,,,,,
139,2711,BP,"POLIGONO OLLERS, S/N",MARRATXINET              ,07141,2.725056,39.627528,D,P,dm,L-D: 24H,4,7,831,Baleares,BALEARS (ILLES),Marratxí,2021-01-31,1.309,,,1.459,,1.199,,1.279,,,,,,
140,2711,BP,"POLIGONO OLLERS, S/N",MARRATXINET              ,07141,2.725056,39.627528,D,P,dm,L-D: 24H,4,7,831,Baleares,BALEARS (ILLES),Marratxí,2021-01-24,1.309,,,1.459,,1.199,,1.279,,,,,,
141,13162,PETROEST,"CALLE GABRIEL ALZAMORA, 25",PALMA                    ,07008,2.674778,39.589306,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-31,1.209,,,,,1.119,,,,,,,,
142,13162,PETROEST,"CALLE GABRIEL ALZAMORA, 25",PALMA                    ,07008,2.674778,39.589306,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-30,1.209,,,,,1.119,,,,,,,,
143,2727,CEPSA,"AVENIDA BIENVENIDOS, 36",CALA D'OR                ,07660,3.226833,39.379917,D,P,OM,L-D: 24H,4,7,853,Baleares,BALEARS (ILLES),Santanyí,2021-01-30,1.329,1.39,,1.471,,1.198,,1.258,,,,,,
144,2594,CEPSA,"CARRETERA C-717 PALMA - PORTO PETRO KM. 34,5",CAMPOS                   ,07630,3.004667,39.437611,D,P,dm,L-D: 24H,4,7,807,Baleares,BALEARS (ILLES),Campos,2021-01-24,1.329,,,1.479,,1.193,0.786,1.254,,,,,,
145,2594,CEPSA,"CARRETERA C-717 PALMA - PORTO PETRO KM. 34,5",CAMPOS                   ,07630,3.004667,39.437611,D,P,dm,L-D: 24H,4,7,807,Baleares,BALEARS (ILLES),Campos,2021-01-22,1.329,,,1.469,,1.194,0.792,1.26,,,,,,
146,2672,CEPSA,"CALLE TRAJINERS, SN",POBLA (SA)               ,07420,3.016944,39.771472,I,P,dm,L-S: 06:00-21:00,4,7,838,Baleares,BALEARS (ILLES),Pobla (Sa),2021-01-28,1.329,1.389,,,,1.196,0.787,1.256,,,,,,
147,2692,REPSOL,"AVENIDA JAIME I, 143",INCA                     ,07300,2.915333,39.716639,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-16,1.329,,,1.479,,1.225,,1.305,,,,,,
148,2633,CEPSA,CARRETERA AEROPUERTO KM. 5,MAO                      ,07701,4.227833,39.863861,D,P,dm,L-D: 07:00-22:00,4,7,829,Baleares,BALEARS (ILLES),Mahón,2021-01-27,1.329,,,,,1.245,0.8,,,,,,,
149,2590,CEPSA,"CARRETERA ME721 KM. 7,200",ALAIOR                   ,07730,4.186722,39.908333,D,P,dm,L: 07:00-21:00,4,7,794,Baleares,BALEARS (ILLES),Alaior,2021-01-21,1.329,,,,,1.239,,,,,,,,
150,2591,CEPSA,CARRETERA COMARCAL 721 KM. 7200,ALAIOR                   ,07730,4.186722,39.908361,I,P,dm,L-D: 06:00-23:00,4,7,794,Baleares,BALEARS (ILLES),Alaior,2021-01-23,1.329,,,,,1.239,,,,,,,,
151,2669,CEPSA,"CALLE BALMES, 55",ALAIOR                   ,07730,4.136528,39.931667,D,P,dm,L: 07:00-22:00,4,7,794,Baleares,BALEARS (ILLES),Alaior,2021-01-22,1.329,,,,,1.239,,,,,,,,
152,2622,REPSOL,"CARRETERA C-733 KM. 19,700",SANT JOAN DE LABRITJA    ,07810,1.496222,39.070278,I,P,dm,L-S: 07:00-22:00,4,7,845,Baleares,BALEARS (ILLES),Sant Joan de Labritja,2021-01-06,1.329,,,1.469,,1.219,0.929,,,,,,,
153,2590,CEPSA,"CARRETERA ME721 KM. 7,200",ALAIOR                   ,07730,4.186722,39.908333,D,P,dm,L: 07:00-21:00,4,7,794,Baleares,BALEARS (ILLES),Alaior,2021-01-18,1.329,,,,,1.239,,,,,,,,
154,2574,REPSOL,"CARRETERA PM-602 KM. 8,2",LLUCMAJOR                ,07620,2.789389,39.493778,I,P,dm,L-D: 06:00-22:00,4,7,826,Baleares,BALEARS (ILLES),Llucmajor,2021-01-05,1.329,1.369,,1.479,,1.179,,1.249,,,0.609,,,
155,2686,REPSOL,"CR C-715, 21",ALGAIDA                  ,07210,2.895833,39.567306,I,P,dm,L-D: 06:00-22:00,4,7,797,Baleares,BALEARS (ILLES),Algaida,2021-01-13,1.329,,,1.459,,1.189,0.857,1.269,,,,,,
156,2641,SHELL,"CARRETERA DE DEIA,S/N KM. 71,110",VALLDEMOSSA              ,07170,2.60975,39.712778,D,P,dm,L-D: 06:00-00:00,4,7,859,Baleares,BALEARS (ILLES),Valldemossa,2021-01-12,1.329,,,1.469,,1.189,,1.269,,,,,,
157,2578,BP,"CARRETERA MA-15 KM. 29,320",MONTUIRI                 ,07230,2.988139,39.560806,I,P,dm,L-S: 06:00-22:00; D: 08:00-21:00,4,7,834,Baleares,BALEARS (ILLES),Montuïri,2021-01-24,1.329,,,1.469,,1.199,0.786,1.269,,,,,,
158,2586,REPSOL,CARRETERA PM-602 KM. 5,ARENAL (S')              ,07600,2.831722,39.483944,D,P,dm,L-D: 06:00-22:00,4,7,826,Baleares,BALEARS (ILLES),Llucmajor,2021-01-12,1.329,,,1.479,,1.179,,1.269,,,,,,
159,11945,REPSOL,"CARRETERA C-717 KM. 53,7",SANTANYI                 ,07650,3.1475,39.370778,D,P,dm,L-D: 06:00-22:00,4,7,853,Baleares,BALEARS (ILLES),Santanyí,2021-01-30,1.329,,,1.469,,1.209,,1.289,,,,,,
160,2610,REPSOL,"CALLE CAPITAN SALOM, 31",PALMA                    ,07004,2.652889,39.586417,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-22,1.329,,,1.469,,1.209,,1.289,,,,,,
161,2652,REPSOL,"CARRETERA MA-12 KM. 11,600",ARTA                     ,07570,3.226556,39.703111,I,P,dm,L-S: 06:00-22:00; D: 06:00-14:00,4,7,800,Baleares,BALEARS (ILLES),Artà,2021-01-19,1.329,,,1.469,,1.209,0.859,1.289,,,,,,
162,2731,REPSOL,"AVENIDA JUAN CARLOS I, 109",PLATJA D'ALCUDIA         ,07408,3.113806,39.821333,I,P,dm,L-S: 08:00-16:00,4,7,796,Baleares,BALEARS (ILLES),Alcúdia,2021-01-22,1.329,,,1.469,,1.209,,1.289,,,,,,
163,2648,BP,"CALLE LLUC  ESQUINA SELVA, INCA, S/N",INCA                     ,07300,2.911306,39.729278,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-28,1.329,,,1.479,,1.209,,1.289,,,,,,
164,2652,REPSOL,"CARRETERA MA-12 KM. 11,600",ARTA                     ,07570,3.226556,39.703111,I,P,dm,L-S: 06:00-22:00; D: 06:00-14:00,4,7,800,Baleares,BALEARS (ILLES),Artà,2021-01-29,1.329,,,1.469,,1.209,0.859,1.289,,,,,,
165,2640,REPSOL,"AVENIDA GENERAL LUQUE, S/N",INCA                     ,07300,2.901972,39.711556,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-29,1.329,,,1.489,,1.199,,1.289,,,,,,
166,2707,REPSOL,CARRETERA C-717 KM. 38,SANTANYI                 ,07650,3.024111,39.426417,I,P,dm,L-D: 06:00-22:30,4,7,853,Baleares,BALEARS (ILLES),Santanyí,2021-01-09,1.329,1.369,,1.479,,1.199,0.889,1.289,,,,,,
167,2639,BP,CARRETERA MURO KM. 0,POBLA (SA)               ,07420,3.029667,39.765472,I,P,dm,L-S: 06:00-21:00,4,7,838,Baleares,BALEARS (ILLES),Pobla (Sa),2021-01-31,1.329,,,1.449,,1.209,0.799,1.289,,,,,,
168,2639,BP,CARRETERA MURO KM. 0,POBLA (SA)               ,07420,3.029667,39.765472,I,P,dm,L-S: 06:00-21:00,4,7,838,Baleares,BALEARS (ILLES),Pobla (Sa),2021-01-28,1.329,,,1.449,,1.209,0.799,1.289,,,,,,
169,2698,BP PUERTO POLLENSA,"CALLE JUAN XXIII, 133",POLLENÇA                 ,07460,3.077333,39.904694,I,P,dm,L-D: 05:00-23:00,4,7,839,Baleares,BALEARS (ILLES),Pollença,2021-01-25,1.329,,,1.471,,1.219,,1.309,,,,,,
170,2570,REPSOL,"CARRETERA PM-808 KM. 1,25",EIVISSA                  ,07800,1.417972,38.905583,I,P,dm,L-D: 24H,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-06,1.329,,,1.479,,1.219,,1.309,,,0.629,,,
171,2666,BP,CARRETERA CTRA DE MAO A CIUTADELLA ME-1 KM. 23,MERCADAL (ES)            ,07740,4.071667,39.984639,N,P,dm,L-S: 07:00-21:00; D: 08:00-21:00,4,7,832,Baleares,BALEARS (ILLES),Mercadal (Es),2021-01-28,1.329,,,,,1.229,0.889,1.329,,,,,,
172,2588,CEPSA ,"CARRER ALCALDE BARTOLOME ROSELLO SALA, 2",EIVISSA                  ,07800,1.437167,38.918833,D,P,dm,L-D: 24H,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-08,1.329,,,1.499,,1.229,,1.329,,,,,,
173,2666,BP,CARRETERA CTRA DE MAO A CIUTADELLA ME-1 KM. 23,MERCADAL (ES)            ,07740,4.071667,39.984639,N,P,dm,L-S: 07:00-21:00; D: 08:00-21:00,4,7,832,Baleares,BALEARS (ILLES),Mercadal (Es),2021-01-17,1.329,,,,,1.229,0.889,1.329,,,,,,
174,2703,CEPSA,"CARRETERA C-713 KM. 51,1",ALCUDIA                  ,07400,3.099,39.847,I,P,dm,L-V: 07:00-20:00; S-D: 07:00-17:00,4,7,796,Baleares,BALEARS (ILLES),Alcúdia,2021-01-16,1.329,1.389,,,,1.229,,1.299,,,,,,
175,2673,BP,"CARRERA PM-503 KM. 5,5, ",PORRERES                 ,07260,3.019583,39.520056,N,P,dm,L-V: 06:00-22:00; S: 06:00-21:00; D: 07:00-22:00,4,7,840,Baleares,BALEARS (ILLES),Porreres,2021-01-29,1.329,,,1.469,,1.209,0.869,1.299,,,,,,
176,2703,CEPSA,"CARRETERA C-713 KM. 51,1",ALCUDIA                  ,07400,3.099,39.847,I,P,dm,L-V: 07:00-20:00; S-D: 07:00-17:00,4,7,796,Baleares,BALEARS (ILLES),Alcúdia,2021-01-17,1.329,1.389,,,,1.229,,1.299,,,,,,
177,2650,REPSOL,"CL CECILIO METELO-ESQ.PUIG MARI, S.",POLLENÇA                 ,07460,3.016083,39.873722,D,P,dm,L-D: 06:00-22:00,4,7,839,Baleares,BALEARS (ILLES),Pollença,2021-01-22,1.329,,,1.489,,1.219,,1.319,,,,,,
178,2679,CEPSA,"AVENIDA FRANCESC DE BORJA MOLL, 61",SALINES (SES)            ,07640,3.046389,39.341333,I,P,dm,L-S: 08:00-20:00,4,7,842,Baleares,BALEARS (ILLES),Salines (Ses),2021-01-27,1.329,1.389,,,,1.189,,1.259,,,,,,
179,2710,REPSOL,"CARRETERA CAMPOS KM. 11,1",FELANITX                 ,07200,3.138222,39.465639,D,P,dm,L-V: 06:00-22:00; S: 06:30-22:00; D: 07:00-22:00,4,7,818,Baleares,BALEARS (ILLES),Felanitx,2021-01-28,1.329,,,1.469,,1.199,0.859,1.259,,,,,,
180,11617,REPSOL,CARRETERA CR C-713  PALMA-PUERTO ALCUDIA KM. 13,MARRATXINET              ,07141,2.756889,39.647944,D,P,dm,L-D: 06:00-22:00,4,7,831,Baleares,BALEARS (ILLES),Marratxí,2021-01-22,1.329,,,1.469,,1.199,0.869,1.279,,,,,,
181,2690,REPSOL,"CALLE CIUTAT, SN",ARTA                     ,07570,3.346972,39.68975,D,P,dm,L-D: 06:00-22:00,4,7,800,Baleares,BALEARS (ILLES),Artà,2021-01-25,1.329,,,1.479,,1.199,,1.279,,,,,,
182,2740,REPSOL,"CAMI CAMI DE SON RAPINYA ESQ.CAMI DEL REIS, S/N",PALMA                    ,07013,2.618722,39.584944,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-15,1.329,,,1.459,,1.199,,1.279,,,0.675,,,
183,2723,REPSOL,"CARRETERA MA-15 KM. 36,6",SANT JOAN                ,07240,3.067806,39.569833,D,P,dm,L-D: 06:00-22:00,4,7,844,Baleares,BALEARS (ILLES),Sant Joan,2021-01-16,1.329,,,1.459,,1.199,0.859,1.279,,,,,,
184,2663,REPSOL,"AE VIAL SALIDA AEROPUERTO, S.N.",PALMA,07611,2.722944,39.545917,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-22,1.329,,,1.489,,1.189,0.958,1.279,,,0.649,,,
185,2567,REPSOL,"CARRETERA CARRET.PORTO CRISTO-SON SERVERA,KM.5,200 KM. 5,200",SANT LLORENÇ DES CARDASSAR,07530,3.361611,39.5805,I,P,OM,L-D: 07:00-21:00,4,7,847,Baleares,BALEARS (ILLES),Sant Llorenç des Cardassar,2021-01-21,1.329,,,1.459,,1.189,,1.279,,,,,,
186,14218,AUTONETOIL,"CALLE POIMA, 12",PALMA                    ,07011,2.632778,39.595056,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-23,1.179,,,,,1.089,,1.119,,,,,,
187,2602,CEPSA,"CARRETERA VELLA DE SINEU PMV3011 KM. 15,5",SANTA EUGENIA            ,07142,2.834306,39.612667,I,P,dm,L-S: 06:30-20:30,4,7,849,Baleares,BALEARS (ILLES),Santa Eugènia,2021-01-30,1.299,1.359,,,,1.189,0.787,1.258,,,,,,
188,2710,REPSOL,"CARRETERA CAMPOS KM. 11,1",FELANITX                 ,07200,3.138222,39.465639,D,P,dm,L-V: 06:00-22:00; S: 06:30-22:00; D: 07:00-22:00,4,7,818,Baleares,BALEARS (ILLES),Felanitx,2021-01-03,1.299,,,1.439,,1.157,0.839,1.217,,,,,,
189,2582,CEPSA,"CARRETERA PM-V-211-1 KM. 1,5",LLOSETA                  ,07360,2.865222,39.707667,D,P,OM,L-D: 06:00-22:00,4,7,824,Baleares,BALEARS (ILLES),Lloseta,2021-01-24,1.299,1.359,,,,1.189,,1.254,,,,,,
190,14342,SHELL,"CARRER SABATERS, SN",LLOSETA                  ,07360,2.870417,39.7035,D,P,dm,L-D: 24H,4,7,824,Baleares,BALEARS (ILLES),Lloseta,2021-01-16,1.299,,,1.435,,1.185,,1.265,,,,,,
191,13041,GALP,"CALLE FERRERS, 1",CIUTADELLA DE MENORCA    ,07760,3.853444,40.005611,D,P,dm,L-D: 24H,4,7,810,Baleares,BALEARS (ILLES),Ciutadella de Menorca,2021-01-17,1.299,,,,,1.199,,,,,,,,
192,13041,GALP,"CALLE FERRERS, 1",CIUTADELLA DE MENORCA    ,07760,3.853444,40.005611,D,P,dm,L-D: 24H,4,7,810,Baleares,BALEARS (ILLES),Ciutadella de Menorca,2021-01-31,1.299,,,,,1.199,,,,,,,,
193,13041,GALP,"CALLE FERRERS, 1",CIUTADELLA DE MENORCA    ,07760,3.853444,40.005611,D,P,dm,L-D: 24H,4,7,810,Baleares,BALEARS (ILLES),Ciutadella de Menorca,2021-01-26,1.299,,,,,1.199,,,,,,,,
194,2567,REPSOL,"CARRETERA CARRET.PORTO CRISTO-SON SERVERA,KM.5,200 KM. 5,200",SANT LLORENÇ DES CARDASSAR,07530,3.361611,39.5805,I,P,OM,L-D: 07:00-21:00,4,7,847,Baleares,BALEARS (ILLES),Sant Llorenç des Cardassar,2021-01-04,1.299,,,1.439,,1.159,,1.229,,,,,,
195,2684,CEPSA,"CARRETERA C-715 KM. 42,5",PETRA                    ,07520,3.133833,39.576111,I,P,dm,L-V: 06:00-21:00; S: 07:00-20:00; D: 10:00-20:00,4,7,837,Baleares,BALEARS (ILLES),Petra,2021-01-12,1.299,1.359,,,,1.179,,1.249,,,,,,
196,2584,REPSOL,"CALLE GREMI SUCRERS Y CANDELERS, 5",PALMA                    ,07009,2.656056,39.606667,D,P,dm,L-S: 06:00-22:00; D: 06:00-14:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-06,1.299,,,1.429,,1.169,,1.249,,,0.655,,,
